song_id,song_length,genre_ids,artist_name,composer,lyricist,language
ELC7FEUEyvC6CZKXR5jh2KzmMmz+hgnpsoMBpjWKaTA=,226627,1259,Eminem,Marshall Mathers| Andre R. Young| Mike Elizondo| Melvin Charles Bradford,,52
Eb5ryRyaA9O6mO+9y35WXkMgusoXNmtseihT2oq7F7s=,253469,139,Akon,"Aliaune ""Akon"" Thiam| J. Harrow",,52
f/uDeEnSL/YriQMJPZkIBho54JGB2pJ1S5nHNLzgeo0=,242207,2022,The Echo Friendly,,,52
jp/ds1irJCXP48GqQOISkjgN4RJdqhGaO/Z9+kUNdRc=,155109,786,David Arkenstone,David Arkenstone,,-1
nJ17phVTfV+WlPy3RzCzZteQaUt+y7q6QtlL6JkMFt8=,248917,451,AGA,AGA(江海迦),林若寧,24
48qxaXbtH8gTU6VdTABIaAnTcWzAP1m1BrOGp2depK8=,165616,1605,Siti Nurhaliza,,,59
tjAxOX2arbmsA/B0ioI+JLSiw7CVTbrm9LQiSVM3kz0=,87771,726,Super Simple Learning,,,52
8tePgEY6yIGO7xD3x8KfzFjZ9MurXpH86AGQUPsPcKw=,209188,465,Madonna,,,52
2vTbtZUvoYsg3w66AtjZF8etrcmZEIx3DhCbrvpOWWE=,245667,921,范宗沛,范宗沛,,3
IMe6HGhxzkxCC+IMTfoUNHYvW2hdpg/alhr2zXgD/ko=,240535,465,To Be Frank,Frank Pescod,,52
V5uNeOm02/JfxK4+jDSJFvadwUeecCPrEBYQL1W3WEE=,170759,921,Alvin And The Chipmunks,,,52
aIKm8vIzuJG3uMkz34f4caXszBTgDkbgTbQLkZ9oD/o=,230156,465,Olivier Cheuwa,,,52
0usLVkvfFZbE2BYD23eZqq5/tWS0o6S2raBE+N+Chos=,112895,921|465,Various Artists,,,3
ZN9agLRtUU2mNbUeODrPqLj+CNm7r3YaPleZzJH7ZyE=,261503,451,王菲 (Faye Wong),Faye Wong| Wei Duo,,3
uMhr1PK2F1PF4FF6S4/w7XrUPEaap0km2gjRu3EgEZE=,197845,786,和風輕音樂,,,-1
/rNgnnJ41c8+pUB9sI+jjHYC+TLaI/e7YVJiObOboIA=,175488,2122,証聲音樂圖書館 ECHO MUSIC,Igor Fedotov,,52
42bmt9xLfMV208eENsBtBMntNL47hvNwtXkrfBA9Tmw=,413728,1609,David Alexander,David Alexander,,-1
TDfS0oeBB+Djzs8/HnYwNylA7zvfYWEkx8dwSrGwO6o=,265195,465,王彙筑,黃韻玲 Kay Huang,自從 Sean Chou,3
QV7rb4VJeshKMED8vJTNAzUkWW6GpQD+s2t4/n6uXE4=,238468,465,蔡秋鳳,徐嘉良,李岩修,10
6uam7qMxMSM/7YO3t6AkYJ0DteIv3rOsYo1KsQVa/co=,232896,465,The Marshmallow Kisses,,,52
679XAksac9Kn4bFHxQSmm18q+hyiqRbN871IxHi9vY0=,220264,139,The Jack Moves,,,52
G41/N0xDTERcux7caC1uvy5u1gofysGYCzuM5rXdsrU=,181998,465,George Jones,,,52
ZZ0IKtG1vXfyWUJFcVIK9401qSzd4p829u7/qM5e1VU=,330031,921,大愛人間,,,3
Vigl6Z8lxN/E5TNsV+iMPQN2Fvndc/vYjKe863TYlVM=,167532,352|1995,Tonight Alive,Whakaio Taahi|Jenna McDougall,Whakaio Taahi|Jenna McDougall,52
C9Q7nOveHXfF4raUedI28DRY1qYwqpcVAxHqVs1LxAU=,239815,465,Nanase Aikawa (相川七瀬),,,17
NWQ7vyzYfyOtmIpTmMGwMQEnggczIcxFM4mrQDlulCA=,260760,1609,Supercell feat.初音未來,,,17
Ib8OiZMUjaiszDXxXatRLkHTvU62J8kP4Ox32uxfawg=,234169,465,Hello Ga-Young,Baek Ga Young,Baek Ga Young,31
kL5diA9hm/XVrgYY3Lh55wjVpczj9qPKwvkitgNmSBg=,267284,,รวมศิลปิน เพลงประกอบภาพยนตร์ (Various Artists),,นันทกานต์ ฤทธิวงศ์,45
bylvB+EwH1jz1HvULZekXC6VBDXwQUZI9FW7tdrYUHc=,212845,465,Daya,,,52
DoEa4cP1hI+0Mh4ng69g0Q2iCdgUKErCoOSy11TVaKA=,254769,430,Norah Jones,Norah Jones| Sarah Oda,,52
dPb/LRB3YTKxWw5hNeaV6i7vKM3rhd/3Q7trTAB2yUY=,244402,726,Bedtime Songs Collective,Neuromancer,,-1
a/Bz82mfea8a57UwZUnJOHtKP9S6vZVfCr50s64Nnq0=,312215,465,Nobuo Uematsu,Nobuo Uematsu,,52
EIEoTBAZoZPz84H18WQ0UoMo+FN3Z3vVjRlZmPjHSX4=,95387,786|947,天使遺落的詩篇,,,-1
0S5waMhKHlTzR09NJDqx3JUSRu7I+Br4uhdRM9H4Sgo=,223503,465,莫文蔚 (Karen Mok),,,24
sKMcfmeeZpaOAvnyfpZQuNz8YtRgRPHgM0aT9EGee50=,228153,1609,Big Gigantic,Dominic Lalli,,52
i91ZQaC7tIatAaw2ArMALHwM39hRtSfhyHTkD16AL8U=,177528,1609,Deep House Music|Deep House Club|House Music,,,-1
4RKUoHH/9sGwnagIrXnDS+NBdZTFgjaQjABVOLdIXPw=,292989,1609,Various Artists,,,52
kvbS086x9KVtOSjUryPuE9bXwvmMIjFEeOHqg9NWDAs=,245995,465,吳奇隆 (Nicholas Wu),,,3
GRiAeif7sxJq6BXyaAKDj1h2gTwocQaW2NLj5qa/xCw=,188081,2122,証聲音樂圖書館 ECHO MUSIC,Christian TOUCAS,,52
s6U4gJI9B+qJ5SpvZZpJXdOdvAV8STn4eB1ci5CBZ14=,216765,139|125|109,DJ BEERT& Jazadocument,DJ BEERT| JAZADOCUMENT,BAN| TAKUMA THE GREAT,52
0yWOXGfnI+wtKo1lXGaEmtaA/wbkkwtgpHno/JVS0rY=,202396,458,Various Artists,許魏洲,柴雞蛋 (朱文嬌),3
L3Bol4wOtMc6KX/SHNOQ/5zUgiQ+rmyi7CM1Mslg5Es=,193750,893,Various Artists,Hans Zimmer| Richard Harvey,,52
n61/K/FDQDI2yLZalYSt+qHZY2A+S3MPrf6lBx3Sat0=,302556,465,Matchbox Twenty,,,52
omY1u4RDKVo+wMBcV2IgXr0410ms7y510q7SJVE9dBI=,272648,465,Elvis Presley,,,52
iVlHxlTAogNTqhTAdTxFjIKxSIkd6KOo8OOpkRco5fI=,200202,465,2010 The Hottest,,,52
YTb33gaE+Sk4l0LsjqpdFk/I4LU+4owvg5A2opFilM8=,275069,458,刀郎,劉熾,馬寒冰,3
JZHObvxfxc/u/gF6drOBPqsEDbezU3IE51rAtG8qzMI=,276410,465,Angus| Thongs and Perfect Snogging (OST),,,52
bDti8sYMZY776FV5ebW7o8gHSXgVT+y5WJzszNwIrlA=,352653,139|691,Mint Condition,,,52
IUghn5Lc1qcfXse9Ilp2B5SvGFWRS8k1CtXmljP0Bmo=,216502,1572|275,Amarionette,,,52
GnqII15Mu40oIrMbhxC7AfnrjxHqsfdYqieVKMhdN9A=,321271,359,Lana Del Rey,Lana Del Rey,,52
bvF6qOuzSotwBgu9oJVQGizC6aEwOYN93F8QHjcZQ/o=,232220,1259,台客嗆嘻哈,,,52
+PJIR/R38Eqe8ePy2SVs3w9MOe9stMKftc1xSk22muE=,270930,1259,T.I.| Marsha Ambrosius,Marsha Ambrosius| Andre Young| Anthony Wheaton| Clifford Harris Jr.| Stephen Garrett| Eric Seats| Rapture Stewart,,52
InpijdfXTctpIynYhN+/NRKXZnUe9I7RrZNHcYl/Gso=,244715,465,Rimi Natsukawa (夏川りみ),,,17
nIcLHex2/73Sfor+NBu9GOfcYaT8wDOJmtThUX5/UeU=,145136,465|2022,my little airport,,,24
8B+7yyUcWSuKWqEl5hJWiRuqNh1j0YGYGBjpTRS4dv0=,277524,465,Various Artists,黎孟軍,黎孟軍,3
XlVoZSqohWBVEN8DjrpXPZRLSMWvCDaetQpSV8Ezn3Q=,226220,359,Linkin Park,Linkin Park,,52
N7o6X6qcOBegpLYQlQ9F4pbhWTyBjEFjI+59aW/CWhw=,248732,465,蔡琴 (Tsai Chin),Lu Ting He,,3
SZPfHYME1vIa4FLjz5HORRO6TV7Cou1XRTvRLx8zmGs=,200829,465,Bruno Pelletier,,,52
Bo6G/wPe3IsHVAN3ZQQSVBbuZEQSuTEdJzShA+08XWY=,143016,947,勁樂音樂Big Bang& Fuzz,Mark Luongo / Craig McConnell,Mark Luongo / Craig McConnell,-1
vfa1VkiIH4JaeOY/40LjDN/EQf9TnDdIW/M0PEBEUOA=,227735,465,鄭秀文 (Sammi Cheng),Chen Wei Jian,Lin Xi,24
IiwvAcfKK+y0LCgZxruO3Yl8Q/Re/Cly2fuuMbBTuIg=,249614,2122,Jeff Golub,Brian Potter| Dennis Lambert,,52
QL1smx9iO5d43u7F5hxrG6CExg37u6h8QV2xx3b4mr4=,227056,2022,SID (シド),,,17
wedLP8eUXtsERD0KP1MtLdScxmfa5xON9rWetktDwzU=,198321,2194,劉秀暐,呂金守,呂金守,-1
j5UQD5BrX7GcSnp69muf/uf7chFZ2zhOklXn6UlyRiA=,215875,465,春妹,許良褀,許良褀,3
v9XAg+xlK9YKFof11WEMO9tsHjTVcmoqo+Kyk0+kn2s=,221675,1259,G-Eazy,Gerald Gillum| Christoph Andersson| Mike Woods| Kevin White| Marc Griffin,Gerald Gillum| Christoph Andersson| Mike Woods| Kevin White| Marc Griffin,52
APdXDcopEE1xpXL1qMNy/5x8uL8opEze2m/HmMovCY4=,253805,359,Kimbra,,,-1
Qcc9bN6lFTLfGNKFMzHCj9B9iIMB1JMX5qfgnZHXAvU=,330798,1152|726,Au fil de L'air,Françoise Cartade| Lucilla Galeazzi,Lucilla Galeazzi,-1
3Ufj6YoaeKXEASBHmg5X2+ez8ooPSdt2broH9JdkJbA=,292338,786,Yiruma,李閏珉(Yiruma),,-1
GloXpVVhVw0xfF68W8vSFhjKBjffkur14ClNRC24aZw=,251426,465,龔芝怡 (Serene),龔芝怡,,3
tuTz0U7Ow9ZIJCLEjneQz3fJPUNa7MBTs0PcMjYX9sA=,188813,437,WEDNESDAY CAMPANELLA (水曜日のカンパネラ),Hidefumi Kenmochi,Hidefumi Kenmochi,17
E5916urXITtAnG8pJLYKApQuyyDR6DK3vyLg8xFB20A=,237726,139,Alicia Keys,Prince,Prince,52
QBf8r6CpGNiDas8VDnrpjPHZN5HvN8B0va347nCJMtI=,756647,958,James Horner,詹姆斯霍納,,-1
sz/ROLvi/bgIqYjq52bQvgT2zXro0doeoL99kSVLfd4=,249835,465,趙薇,,,3
JX8/1XoqrrR57mRy6xRdheJMI4P5WchtEMQRAPMpHWY=,135697,,New York City Jazz,,,52
SYnFQ9Y4NV8Gy86WZ2DuCF3nNeIWxBb0rv3kPHN1vWo=,416055,786,十鼓擊樂團,謝十,,-1
N+sTl5Sgv1cUB0DoYESfHyHPj0Y2vUXbDL1dPtIKPgs=,334262,465,EXILE,,,17
6BHhKs7oUqBWHsFSuBFtWIwwpbXJJB1d/77HbBW9g7c=,229355,465,Nana Mizuki (水樹奈々),,,17
Xm2KvZvrJsldIOQR9q7ChG0XMWdfxNkWdagJdewO9h4=,213159,1259,Ameritz Top Tracks,,,52
dCWQUwlb4ueJw1+ZEqTqYRtDYhOUqUwZjWjQshn+qe8=,176169,864|843,Graci Byeol,小諸　鉄矢,小田　佳奈子,17
U9vmBy2wiasnDRYJ1luOV0JzJAHnABh6l0pNz2mEtVQ=,126224,465,101 Strings,,,52
2Wfw63X6hWDAqr9QuBNur7ugn7LDYmPUPPhlLTXkWE8=,249103,786,鄧麗君 (Teresa Teng),Takashi Miki,,17
3AHIw6nDR2y7Fdpl9InNdJxVy2bxf4jFPYLpwTEXVk8=,204149,893,Matthieu Gonet| Sylvain Goldberg| Lise Orivel,Matthieu Gonet| Sylvain Goldberg,,52
o9ee2e8+IG00xmnzv+MX9zTC4SJqwMkiL6QqNinDCA0=,282240,458,Musou Band,V.K Ke,,-1
R+Il4WoSPV+sFcHfkRLCS+vAvm2TCqbY4gFTpdLYF0A=,248128,465,Ayumi Hamasaki (浜崎あゆみ),,,17
+JZsF9KqDWP/L8vmwxU2OrbYO4TYKQ6yMkrpzZNhI9k=,335018,2022,RADWIMPS,Yojiro Noda,,17
w71AXUUENLln6CaSG9nOmVYb9XgfSKj2vYF3fUFmOtA=,109226,893,Benjamin Wallfisch,Benjamin Wallfisch,,52
WgW5IDsiwvcmUL6KzwTc/5Rkh+MQIOjWLj+PNmWzsfc=,226440,359,Ryn Weaver,Michael Angelakos| Benjamin Levin| Jenn Decilveo| Aryn Wüthrich,,52
xBjktnWobhES/UEiS+puk65sV43GBXdSwJKDjeNA1Bk=,146285,921,Various Artists,Sammy Fain| Jack Lawrence,,52
j7W5CBJKdsTAR94HYX8brJmJCtbYzEUh6YT96I0PJqY=,165047,921|893,The Wishing Stars,Menken| Ashman| Rice,,-1
3ne58UeX+jC7ZVRopMsMkWuJtHKuhS3/jVa7aDJ2NtA=,167915,786,Lizzy,蔡纁黎,,-1
2Xoc16jUTT5h9+d6avC1r1AggvmhjIMYPr8TWYAts/4=,353384,465,黃思婷,彭莉,彭莉,3
ZfakoKnKE4Rn1uoSkOxhoxQP95QeVyrPbyCey7WqP0A=,165604,1180,Bob Marley,Bob Marley,,52
fVyVuS8TfbPAXcp9DjoPel2CNArg9bQb6d6FKDfeB0Q=,171676,1609,ItaloBrothers,,,52
R40GuPubgkDWLk8O//KzpT20t0H+ZQsDPNhmeNA7VsU=,214282,,jjj,JJJ,,17
21HDSmZqVw76lBn2HIqjsoXZgXY/7P7GH+/1KB1+L1Q=,230086,940,The Big 鋼琴,Neuromancer,,-1
WOZkCglp750EBWkWtfUKQ/LsfxDCo24UGxVBSqTML30=,184923,2122,Hugh Masekela,,,52
BZkbC+oUMY5XcjKXIvGaHA7GrmXC97V2hsCtcv4wusA=,273031,2022,THE BACK HORN,,,17
YAXTGDJbyLCF0LH9X+rwd4ZD05kVr/f7Ny/9zKuPrZQ=,266472,465,Stereophonics,Kelly Jones| Marshall Bird,,52
vyJK25if9HqItOnCYdtMLA8YG04vqTUubGQzde5SGLA=,108878,921,逆鱗X齊藤和義,,,17
D4uCKSEDUbxYSbw8yo0fkzOOfkh5NUYIKB4t2GniTQQ=,201984,465,陳綺貞 (Cheer Chen),陳綺貞,陳綺貞,3
oPQ2Y84FpwfgmWs/PES/nAdrxQfD9+/v1Rl5S2yr8h8=,220218,1572|275,Ron Pope,,,52
P1tJChmGSQ+cT9cXexi8HLGxLOP5x7QT6iwrJ4KuoRQ=,240848,465,Thirty,Thirty,Thirty,31
vn1egsVoz51+QgVwqdK7+sx7xINLlHM5Pe2FyycdrtY=,286905,465,那英,潘協慶,潘協慶,3
SsoXG+imkRowKqV159BFTlH1nCwNPiaFvAa63SilujU=,172836,1609,Flavel & Neto,Akad Daroul|Cassio Sampaio|MK Louis,Cassio Sampaio,52
zOCFy/PXYX3hHMHnUD1LefCNEcFqSR8ASF+Ag2EDmYg=,199877,2122,Carmen McRae,Mann Holiner| Alberta Nichols| Saul Chaplin| Sammy Cahn| L.E. Freeman,,52
rpg+q0/kmA+jXoNCjD48UlCxpZ8PlnRxVseLuyOpqfs=,254212,2022,SOPHIA (ソフィア),Mitsuru Matsuoka,,17
/OjEnQbhJ5haiVmYo8bViFDgKnWGIHStqkwi7FKPiQM=,240465,921,Ramin Djawadi,Ramin Djawadi,,52
aiaUtaOnwY6A81MZ/FdZ1PeFneDU4D0QG6sZ/oBvnow=,259448,465,吳淑敏,,,10
LAoLv/sOIkYZ3XS9e8pbGdZFNGnUmptKIT0Cq9DS56U=,179983,2122,Karen Aoki,,,52
DTFhyvTaPJy5Q+R7r546GpIuyTEWwDnydfXMVpBMjho=,200156,2022,Breaking Benjamin,Ben Burnley| Mark Klepaski| Aaron Fincke,,52
7p8qnZdH5qkYoqyZzbHohwWIYyPmYHFNRZ8qjkv8k8A=,329885,1152,Irish Love With Enya,,,52
vurXKYCawsKq9+TrXIn+P+glGg2pI0TspcMt571IAww=,242938,465,尚雯婕,尚雯婕,唐恬/尚雯婕,3
C6T2iETDqo69G1ZmKjBtmmpuTylgDid8j03yCPbximE=,117603,940,Piano Chillout Magic,Neuromancer,,-1
c02FRJN+giiv5bPvyWXTNo236eSMvj75T6q60PIaLQU=,264173,465,GLAY,Takuro,Takuro,17
vW1UAKE+E2P/E+z7jUHQMlzVGGUMjD7NTmceu+BjqGM=,192156,465|2130,Buddy Guy,Willie Dixon,,52
wS5Wx6ev+K/2fTbU2Uab7uthd1hibHBeldgBQZ12Gic=,202684,352|1995,Lykke Li,,Lykke Li Zachrisson,52
Hvma61Tod1NmSIu1o79P87jzmxuf3warXsIGX5E2HhM=,226627,1152,Joan Baez,,,-1
v37uOfgYj/hfOinFqudXE6mZRD0rl2MqEVzsJUNEm74=,236146,465,伊雪,吳聖皓,吳聖皓,3
dWKFK46YUeVxqxtcPNr0Yb2Pdu4C5tOYRRUr0I96Tjg=,137325,465,ZZ Top,,,52
IpCXzfkiBomUMjlWEYRz8POlQfkRzrpoEiTooEVsxs4=,150093,2122,Stan Getz,Smith,,52
sAi3/ZCAu5kaIltTJVVbJmeV0ULB6FFTQBfc6ohfUlE=,227483,465,Little Mix,Jesy Nelson|Leigh-Anne Pinnock|Maegan Cottone|Nathan Duvall|Perrie Edwards|Jade Thirlwall,Jesy Nelson|Leigh-Anne Pinnock|Maegan Cottone|Nathan Duvall|Perrie Edwards|Jade Thirlwall,52
bELAb5I1PfnVYG1lDJ6OGMOaZ5NE8o2Ry4/wuisEW2I=,329444,1609,Cassius,Zdar| Boombass| Mike Diamond| Luke Jenner| John Gourley,,52
YRUn2/RGIuQ+s8byfyJP/O8+KGjIkxPg1u7BlohvqGg=,264150,359,Travis,,,52
ssI7Z+a62gQ+nFD5erX/NsfOto0n0Yh4qjbySsRTPbk=,241766,1572|275,Politically Incorrect,,,52
5zXkU/6sLxYh9+KsIwlXLdoMnvoa/yIIxLD0sBRd3wo=,127245,465,Peggy Lee,Coleman| Fields,,52
7Sm/yUEtHdtoVQajy2pWeDLx3hPFw82b2tludSAEybw=,247640,465,Owl City,,,52
qjJHBDbg/K69sCZeSvonAE12WgNPCM5XjF3psn40++k=,229044,465,Shinichi Mori (森 進一),Inomata Kosho,,17
WyE6yJ4ZzcGoHHXtZqltNuPFIvfdff+xeRPTY3MzDNg=,235258,437,indigo la End,Enon Kawatani,Enon Kawatani,17
obArU7+nlGq0Wdf09nFaIvUz+ZnbkdSJwLcl26eQlNo=,965021,958,Orchestre Philharmonique De Monte Carlo|Yakov Kreizberg|Julia Fischer,Ernest Amedee Chausson,,-1
MEMfdc2MgbVp4cTLdLD177e0xJ7zBkZzZCu3nT51Hgs=,203313,465,Boy George And Culture Club,Roy Hay| Jon Moss| Philip Pickett| Michael Craig| George O'Dowd,,52
0Zyq6uUxqe4uBPv5IUVjxh14ecvzSZ/l5+dAsZ5y07I=,180837,465,Stereophonics,Kelly Jones| Richard Jones| Stuart Cable,,52
ew3RPF/9ME6pxk4KjrLAFeM6+WgrkH0wtR+GrvluAVI=,158592,465,Our Favorite Songbook,,,52
Qfxa66FfQ4tKIHQ5XdVmX9k1OEBNTJm1PLdTSEyWl/8=,195372,359,Zee Avi,,,52
qUrdym3GAXUM3xQsiTWy9CdNgAEDCaSFjdVKn/5P78k=,312748,465,Babyface,Babyface| Stevie Wonder,Babyface| Stevie Wonder,52
V0gssX6vehm/ieKjWFiaaGl/NuYyPz1qOZcsq6/wY6I=,215945,1259,Gp Rymer,Gabriel Efrain Peguero,,52
6NajZSqcATP+wCrtEfDgp2ZfU45rHKKE0z+ljZ/oA/c=,336509,1609,Rubberlips,,,-1
L1a9NYRcdMOMPXjsCE6Xqj6Zgi2gGjfsGXRJ3zsCLdI=,435513,2072,Louh,Luca Digilio,,52
q+J9Cc5eKKlKwL0Dppi6O4xM709Cpu5RslgdHaiKZ9o=,190496,2122,Nat King Cole,Irving Gordon,,52
aEzDTA5zYg3CM71o4BHR4ztZo9GiRSV8kHX4QiZSqgE=,209920,2022,back number,清水依与吏,清水依与吏,17
yK9OlXD6Z2W7vPy6nZcW/zfThPXUT6mBe8iE0UKUbqE=,312772,465,段千尋,,,3
x3mf82gz+fsdDu91dXZfSS4I6TDS3YrG9Ws6r+VT728=,150093,1152,Muse,Jimi Hendrix,,-1
XVhg6zenSOgOGfrJc+g9QAY/3bLQ/aG2a3s7FYFV26s=,295157,465,張宇 (Phil Chang),,,3
0U59g/G9RVj/4xEN47aAWKGV6fgQM3dnkdIxildmAM0=,212509,139|125|109,Sam Rui,,,52
I+tkfkVM4tTnguzap15sLIT+styH4QsniibD6PiNmEo=,333635,465,Chantal Chamberland,R. Mellin / G. Wood,,52
x2N1rJxEuogNiILYp65YLmHTF7VI/XOgkDpuTkHWELY=,352130,940|388,Relaxing Spa Sounds,Giordano Trivellato| sacchetto giuliano,,52
6ezsPfXK8Oy08WRLD863SlHkSmSLrJxQrbQXL+qao3Q=,188360,465,SUPER JUNIOR,,,31
M8yUftj/l52JAEw4p4vUreM0va8hBmb09FhVA3xY1M4=,73235,465,Koda Kumi (倖田來未),,,17
ZNC8UsLJ5KREp/PdRCqsBS4tlOn2RVpTasEpJNdaW+I=,301998,465,Mio Isayama (諫山実生),Spoken Word,ISAYAMA|MIO| YUKAWA|REIKO,17
RrLUzs6VFMLYDFTGB6Vd2r8hR5Klaeqgsi1NcJd71vI=,268225,465,Poom,,,52
HYUAO+CEwW77jNhzTubnRWJv3qa1BFaF/5hr5DVGMDU=,238852,1259,Fabolous,,,52
fYTTWA0AB+ma21FjcU7TckSRgPQPy2lzt+efNpSt+Es=,254328,465,張國榮 (Leslie Cheung),,,3
sfEeMrzqMdLZEOvPXaBFgRsebPZmBG3mbHPItrhjKBc=,64922,465,Beauty and the Beast (Special Edition),Alan Menken| Howard Ashman,,52
vjNOccVmqy+0FMTTOQnPeOXxf2vhGgHXx2a95qqOPqE=,217292,465,The Most Sexy Songs,,,52
PGP3WB2qnw3pXZqHRpKgJZaHvPEaIkMK3OIL7UEQ/RM=,289959,2122,Boney James,,,-1
ak5q9P86ir3WT+vaDdM3KCsFr0boVBmIOt+f/eBF3QI=,373818,958,歌劇名曲點播100首,威爾第,,-1
skWXFeZf7PxzUUFvNE/sfi6PTUcQ0T2cdMHTtxfz38E=,242549,388,癒し 音楽 Specialist,Neuromancer,,-1
AePDNYFr8zQRvaJKnH0VLZnyQCiKc1zEUqg+4D+wAcE=,131996,958,Anner Bylsma,Domenico Gabrielli,,-1
NQIn7ZGyvEI8v9PzvKRP1BoWjcQiV7B5mIuQegHVTx8=,291631,465,動力火車 (Power Station),,,3
7weYot3iB88qbQNyPHy2UC4Oxnhrm7gYjMZZJvi3QQU=,241162,465|2122,Scott Bradlee's Postmodern Jukebox,Christopher Wallace| Hunter McIntosh| James Mtume| Jean-Claude Olivier| Pete Rock| Samuel Barnes| Sean Combs,,52
TAkvsbJ6mBYL97DwtBCS7IazxUnMkBPAdd1xJ3Ph8wQ=,59036,921,Various Artists,劉胡軼,,-1
3X45ECU6JvtXYc65uJHTReQScI0v/G6Pqp73hIZyBJA=,251715,458,Various Artists,薛西語,薛西語,3
ScDWIRpJ60Ae/SqMQcEIrACdWIgYZWCd3Q1xrrgIIlg=,204916,2022,Danzig,Glenn Danzig,,52
VVF20PluIanIdz/gN9w1ZuhxXINXZYZqUoW5M0/PPAI=,243136,465,Bad Boys Blue,,,52
D5G9AAGefmaaXOofH3Yqlk/fU7N243UfC2XF+aB6QzQ=,252585,465,孫翠鳳,,,10
vQJTV2wmBpLJQIDc9RkqJSBYtu4vy8yrZLrITb2lPWY=,339893,465,80's British Invasion 30th Anniversary(3CD),,,52
HXBy5DyYJemfyMaPKjwuQR5kzif1dZcAsgZP9ntjCHY=,213809,465,Jay Sean,Jay Sean| Brian Kennedy Seals| Dwayne Whitmore,,52
L6HSdKfolZmGn4VEl9f9j3iSa1dC4uNIDleMUfHkahw=,171990,786,Littlesong,이민영,,-1
0VQmcvIEvLfFKrxLcaXxmlEl6yoo4uGnKgxELW72VtQ=,243345,1609,Zedd,Anton Zaslavski| Matthew Bair,,52
iAkJmKnJXtjwZAI5f3h//ww1TTmuy00fr6o6OJoNz5g=,444244,465,江蕙 (Jody Jiang),,,10
hRPmBWGm4GyoVzxhVlj/9E/vIPvrwE9mM1DD83zQKAg=,236888,1011,Carrie Underwood,凱莉安德伍|Brett James|Mike Elizondo,凱莉安德伍|Brett James|Mike Elizondo,52
cDjogjuRXK+aSjnuc1rojcJh44jF4wH/hRYR7Uiu0Uc=,199691,691,Jordan Smith,Mark Lowry| Buddy Green,,52
jY59KKQF+s/r4Z6X87A008WMl7f5YvcYx22rkTRxDPE=,248871,2022,Bon Jovi,,,52
RPEz1d4m2soGA5clvaK/ylsYvPGKIr/JiQ4IgTe0qU4=,248267,873,Hillsong Young & Free,,,52
8j1gSEhX12HoYKQ2itsJjHH3PppWNuT/O12fBolvChY=,235868,465,吳雨霏 (Kary Ng),Walter Wong,Fong Kit,24
gCP2ynFsCz7Ey1BDNEsoX2h19QpcuWQ1T4XpvG/bEp4=,265195,465,童可可,田躍君,田躍君,3
OFxEgUeCa3tF0r6xuZzlNR0dHikxdvUWJPXUSg7rVJ4=,201317,465,2PM,,,17
HyPxdZv/52uwRPRbYFEQ84caxanLD+Z4n+Dd9bCeZ5Y=,293082,465,張宇 (Phil Chang),張宇,武雄 ,3
45QYd23VrjmIylzRE+B0lq1FbXLOBb9PFqJl1pT9wlw=,256000,465,大芭,,,10
AgXby55f5z59MBYhTZvpTxJieVBVi+hlYwe7AK8nyB4=,284908,2122,Sam Levine,,,52
sDHLjUcNxN9m+qdkwYeQRRAqWRh9P4C2Zl7aWsBgl7A=,166394,465,Alan Jackson,,,52
aKRB4P8tjWK8OTcd2IP2Ui4OIFFZpo+5vc0LjkuXMU0=,313097,1609,Super8 & Tab,,,52
CVfjxvTNVKl4i3YZI6G+joJkXoU+ZAw1TJgkdwJWs7M=,391953,2022,Yngwie J. Malmsteen,,,52
LNiagcb7NlYMzR6y4prUBNv14XZU9+FkRFzktoZDJCg=,229552,465,Chris Tomlin,Chris Tomlin| Travis Nunn| Matt Gilder| Jesse Reeves| Daniel Carson,,52
hHRBhWHXtahe+WzQfkpGJBiITLi5BwxOlLMBlyi7QDc=,291317,1152,山狗大後生樂團,傳統,傳統,-1
XWnKt5cddQ1549/xHUcFngcuJKRqYwp0ZO3/y09l+YQ=,243774,465,Westlife,,,52
5j9HEwDix3Y9o2f0KVoxdnnSxwugFROAsGSUa3dTJs8=,237871,465,高安,祈隆,祈隆,3
VHfC5sSrb24QIYU9Oq4JOoohKPjYimsvYljZDGgDx24=,184180,726,Baby Sueños,,,-1
pB1AszyaDwy6cUxRdypm24kxnwcXzkUKImNPRkg0SDg=,655151,979,Yury Martynov,Ludwig Van Beethoven,,-1
A6Yw6RbpmJZoNwPTvicQa60vh4EYX0FvaK0FuqXwoGs=,240822,1011,Cole Swindell,,,52
82i1jvkiZ+3ELt4HSQglL1kQ1WnC/pybATZljegArho=,181498,921,霹靂布袋戲劇集原聲帶,風采輪,,10
SSRmNGP52qdSICNBfO/AVT0uEA65m9U7pbvQv6u/N0o=,123297,921,Alan Silvestri,,,-1
Xj87MEAIzDIxFrg1mb9NLJcf0po/H0SSE4za/DJk0hw=,98034,864|857|850|843,軒轅劍 電玩原聲帶,,,-1
Xz7nfKCyLFL6vtCE+BUJb9ScPNTsqfjFU8Blpqhcgso=,278547,786,Yiruma,,,-1
JUABHFsntzdnys0IfnkW6zw5JixMAExZTRGmJcAHK54=,253886,2022,Janis Joplin,,,52
nj9qptu+u/BLTCbmbtTgHKtAggM/EGCYo1G7JuQoi8U=,192168,465,Silbermond,,,52
