msno,city,bd,gender,registered_via,registration_init_time,expiration_date
fYcQvX1BA9kXXjvZUy8qd/gS3JGI84WrKLIjbMLvxbw=,4,35,male,9,20080312,20170914
lEmAJjM0rum3ZxKyFzUBbKXs5ldWz0SGqrFVPwg6g54=,13,25,female,9,20090906,20180804
Htv1ObHsKRDgsX/8KxU8kNVhoednaGhKLGMyta0DzO8=,4,24,male,7,20160605,20171002
q4M9y5vDVy5dlSRFOc4f+En7t2ablQLmB6aKx8Hl6NE=,1,0,,7,20110727,20170930
5GAIyLu9X1zKNtt56zW0VZkdn+lK7/JL9A6nrd2cSc0=,1,0,,4,20160622,20161116
zpaaeTb4NSwJvaArlcITImTj+jRJRxQc97Ri1CsZGyI=,1,0,,4,20161211,20161214
9pKMcGczYGbH98AO0Mr6em4IxK/dRAj8dKqtKEl1n9A=,1,0,,4,20160826,20161114
NvR3fV+0MnmlrQ0Q9pKA/HiAV8C+BvLZb9DCu8X6pRY=,1,0,,4,20170226,20170301
Hg7SvxagwVkvcvRoV/vX8sTKS1FL53QFUQ8ifZ1inVQ=,1,0,,4,20170222,20170222
0DMQoE/EypBMWUsMb8DiN5Fs9aHzRh6mE20AFXM5I38=,1,0,,4,20161202,20161205
229sKSG3+dhZG1BN8g97KlFakrkQdzR/qiO4hv8+n4I=,1,0,,4,20161219,20170808
/XndajblMPkLK7uvC225HOc0m1XxbX/5iv+yFxvMTSQ=,1,0,,4,20170212,20170215
G92aobL21xzILP1nK4FAMBN7uxouqweMd+8TG+qzKjY=,1,0,,4,20161205,20161208
Dht7VwPKlfOdjMA2BSO74p4L+m0uS6I4ZzNcrXvdseQ=,1,0,,4,20170109,20170112
RsLARLGw4dhIPgyIr615S5ZpBhLXUpsGXuvA82TRDq8=,1,0,,4,20161220,20161223
LwPJ+Yfj6lfEmspLL4VjFquofnCpDtdVZ+VoIO2mCEQ=,1,0,,4,20170130,20170202
PsHDn+px66bn/tSutP9SU7+iXn20dwKLXWtZmo4etIU=,1,0,,7,20161218,20170918
qOvEin6A7Pkgiv9WanTA5D2c4Ta0BPg8un4LE1KkD9M=,15,48,female,3,20170106,20170224
h6b0sb3sTxQmQlbRHni32j3Of+bnUq1mher8/SSgmCs=,13,26,male,3,20130331,20170917
vwfcXwTIPUaSUZCa6bV9dhuoH4J4Qwx84hikNjVO2Ws=,4,0,,9,20141207,20180123
/cfnVEvUpRQQkWtSZ4cLAK1gWrPgZ/cTN/Hw+IkzFPA=,1,0,,9,20150515,20170810
po+fXh6L2ZUWf8P+thK/UcqG2TLXXDh5iVdrjWg3aYQ=,4,0,,7,20131002,20171019
wCUKtgpbO7k5nuXM4MT7muDhL4oxAesQ19fLnNW3eDU=,13,33,female,7,20110324,20170921
vRbDEAg1QmsALgKNTdGDTZcbtPqKCBv7Rj0vpfMTV6w=,13,25,female,9,20110718,20161220
xbb+KYUlWexLWE4E2etuHgqjRNX5q9pUwCg8/LFOiOk=,1,18,female,3,20150503,20150510
d07VUWzGpKdtgmE7Z3B725vFPcPaPfCkOFeACc61kis=,1,0,female,3,20141111,20170808
lDVKyPf3DlsTubUtq6pj7BX83GyBtnINbCjyoY7hEMM=,1,0,,7,20151009,20170917
l6o/tuXi4asa89VwJIwuToEaDyBIdpGvf5g6OPBKWtI=,1,0,,7,20170223,20170922
mrHD3OuJjGWMmSV2g5xOX7Ik9s0tnHZ2pvVg31UKcpw=,4,39,male,7,20150111,20171007
w4NIt5roNEkNntdPxoVWO2kil6/bShv7CcwSH7FzXl8=,1,0,,4,20160229,20161103
m9mSkHxchtEXBgfCoW2oK6ThyeKoC/rI+4Rr8BArWxs=,12,25,male,9,20150617,20170910
7SbFAcppLZnZoO5dHDWZw2mnjDhZnKbUyP2HDwBPG48=,6,30,female,9,20071001,20170726
PCwRwVA7yqkPbXnUJ9CKzLuqTClFO7UrZo1Cmy8QNJo=,1,0,,7,20130514,20170914
jdYJLbPhnkBDMsPjR7+fN7lN3CYx9cnicPtehna5ClU=,15,30,female,9,20100822,20180621
JSZ/NvO6jZ46z2qQNN0/uFb+KP66m6idju1mqWNX+r0=,12,28,male,9,20090120,20170613
JYcaF2nBQkckAXZp4rKthntzbK27WDWtgHXxlS6u9rQ=,1,0,,4,20160314,20170618
7/ktYOGUWR/gk6fNxM/wwUi2Ag8A21ZfambZy8bD5o8=,1,0,,4,20170113,20170116
C2iaAyKJEo2Sxol2fepVrcBu0P8kywbeKBgHJdXHMKQ=,1,0,,4,20160911,20161102
Sz1OJNJ92ittor3uqhm1ykywUmCuFz7k9PWR69lDawE=,5,42,female,7,20151227,20170919
u4H0OiPUtUfAmnWqfIrptymRPBFHf9rOqvlbeG6X0ms=,1,0,,4,20151226,20160909
XDoW7OshhL7kNrSLulgS1LOBcukFTp05n5gjX1JB8jU=,6,35,female,7,20120524,20171007
9O0C/OkJj+j+FZbSFgc/Q/VaopXYXfEBTZ7kUVKSJRg=,1,0,,7,20150305,20171004
He65zwyN3Y8msKmgRSKVxKFr5bEQkdWUKPlFTyNMzqE=,1,0,,4,20151220,20151223
/+vh7cyPtc/ypkAfNlfbzkq5fsUhxoDGv9LhasHzycc=,5,36,female,9,20040915,20171102
UgG8ODogBU8J1aG20n1IrNOrS4SRszZofP8hczzkOT8=,1,0,,4,20170116,20170711
feaQJ9P/e04zHIiRjxpb9oqcrTrGO6Pei5iqswNAYTc=,1,0,,7,20160612,20170912
xm5FyTY9b+DV8+mbBBDgfQurEUl3WEfWmxDlc0Zvvfs=,1,0,,7,20161201,20170930
5/OU0wIe2trojKRWz9VY4BVfl98rZTAlasDrxjaafQU=,1,0,,4,20161010,20161013
yvz8NGwqQ0ht3FV/JJYggaswB6UtBxivWXgh/EAzj90=,1,0,,4,20161030,20161107
gYZF7Y/v5YU0PaWlcCP902UBpLHkCJ154oHT1oh/84E=,22,20,male,3,20140928,20170913
v/UggR5RYzkFAwKteWhWX5MFgfAtaSsBvSQyxfzdm60=,9,19,female,3,20130722,20170813
wF96WaeKShyRAPpk8Acllg/4ogfeJhfMXvnnZvUN5Og=,11,41,female,9,20101223,20170920
AB4OHu83BrpfM5r4NPZ+aZgXBe2LtZJLTKMR/Nij/eM=,9,18,female,3,20150913,20170810
SPSRz+7w1gO0a3WIUrG3rPmMhr4I/gPTVVIX7Aqpyuk=,1,0,,4,20160813,20160813
NQEJngpaigJbp8DyG0iolj/C7Hl0vCxg1ilpxuxdJAQ=,22,20,female,4,20170124,20170710
PIeY0awk0aILQpyzCe4HvZDAbdDSX+1pEKrPZIyw8uw=,13,19,female,3,20121216,20170921
8uefUO7KagNIPCKj6HCnJ/n+HcwE3Aqxsu4TnicSNUA=,1,0,,7,20140530,20171004
AMPy7rz13i6iVo4h1LWbxgsFpk3dQT3++KG6O3jodvI=,1,0,,4,20170108,20170108
8rC5mqDA3unMv/ziAJhWG8VXc28ZlNuOKj1UpGuvPlQ=,1,0,,4,20160928,20170808
aHy4pg8Lea7YrmckrPLFFif76shvO3HVRLYThTflxxw=,1,0,,4,20170113,20170118
AiFhZHufH2KJyaygP35xGLzbVrmQAkeSonFgdY3gkZM=,1,0,,4,20170105,20170108
bvwXQ27d0ufKOwpZ3oSOmclssogeRFA+GoOnPZNl8B0=,1,0,,7,20160906,20171005
QDtL5u2RObYc0fgtbGLvn78pKj0HSdk1yVUoheTmgIU=,1,0,,4,20170223,20170226
BL5B+/WgMboHuY3f7uxwXRasDStDD5KiqssHGgY3J5g=,13,34,female,7,20110712,20170914
9xKPv/0G65WLzpyIaQ+G6Bm3YJtDC4/z3G96jIgGLJg=,1,0,,7,20150331,20171006
8Ot+8MRl97XW/RKLa9LOd5wvdFF9478tzlKKsXV1erI=,1,0,,4,20160119,20160122
qJ7XNX4mFRq2odZzHN+CpiPpnJSCkX8ukm0mwN/tOVg=,22,36,female,9,20111123,20170930
pIo90QbusLQT2TQiVgWMeEJbYXIDEOCvCE1cAfUdt9Y=,1,0,,7,20101104,20170912
b3K9Gnr3B1rrDo2icUtkrC6BpsL7kRMxpJJOMTarh6U=,1,0,female,7,20150414,20170912
jSWYL+HN3cU/au8wFgysgW9nNPfgD8m7gahprbIoRP4=,15,24,female,9,20111017,20171018
vhqXgKG5FCxAqF86BRIAyspDUtqBHMdQIEi3E0QJPt0=,14,0,,9,20151129,20170612
amhgjeO5eHdBhJb75E4LhykyVYqEPwNZrcxXOAZwOdk=,1,0,,7,20151115,20170809
VHJLXQ70SalsdpUzkY37w4T/rozvZBp/2TP8h2Pi7uM=,11,31,female,9,20060324,20180325
CL573O7S7fVSWjlGeVZQTzHIw/HxbD78g4MGH9VYeXU=,4,28,male,9,20100420,20170703
M0D6agy5J55/9pAVX5ycFNVmZGOr/DnSs7g63ALsYNU=,10,30,female,9,20110221,20170925
aJjQuHZkQ1Hvr8lQmVXUgOUAC3LMsY6uHzIgBp57JO8=,4,32,female,3,20130706,20180313
oV+m3Ghc29qX02oC0Mje1Y/dptYohECeSc+ls86q63s=,15,21,male,9,20120515,20170901
VpvbTSA7tDMO3pcvvQwgXgvXkSLjNb01Hjm05HZVRTE=,1,0,,7,20160111,20170911
dlCUxbPuBFlRSiBEQ43PB19mWuQxMwKfjpJWqADv/WE=,1,0,,9,20150107,20160910
lNmdUzQdCjJ+9BmTwllkLA8xNojQOMCzkJKtlgOr0c0=,1,0,,4,20160303,20160306
TUxdi/GpynorUAD6kHyoK2UHVOEsrqdpBfspBAZPTLY=,22,25,female,9,20080821,20170401
4I+e/vFTvWAyTQ3GGmXIOIejANEzyM/uE/XcbfrzS9k=,15,30,female,9,20080331,20170418
eEbhDP6XoBQOclFU5UZRoKwqQKx9U0TaRGQNWE3+8S0=,9,0,,7,20110610,20161127
ZoxF+uF0ZFBCjeRBBUfoOgkHK2Q+hAdkUrICOcmRS+s=,5,36,female,4,20151016,20171006
qwV/8L9Z1N9CIuxBUrfqwm7pviuydqN8kDzNDl1BJnw=,1,0,,7,20150125,20170908
/LBbn0V+nrqXXACLigRQ0QxBcqn9LWLuetBo/ESa5rE=,1,0,,7,20130525,20170924
ZgjCj/z47cxO5FmkLZPTwMYOyHiiAQTf2wubj6HgDE4=,1,0,,7,20131024,20171002
i1gVhK9/+qbh0WH9LzgRzcp/hQn7NZLN7VnQKaYTKH8=,1,0,,4,20170127,20170208
KNZIx022G/QaPXOdhtuMm48CGKaHeHKX/2b9yA+MYXE=,5,32,male,3,20150709,20161231
drZRIo6yGgiuSKi7GC8oURFbMDL0er38IwZguEOIYY8=,15,20,male,7,20130327,20180126
5dqFlSByvcYbxbdj+UKFwgDky2cVhPrGL08y/8rhtvY=,1,0,,3,20131109,20170921
UbRetGbwEAVVsLVHk4Xsocf0kg2hkuW68QwLLmNc0cg=,13,16,male,9,20150924,20170926
h7WmD3vrDBIBhPLEoFeYG2Wv+rsaNBlaIgt8zMjyCNI=,1,0,,7,20140830,20170930
GTx1d27Mor2QoKaOfBITlq3hbG3lx7XqC+Lmo504OfM=,14,30,male,3,20140829,20180129
/4qlJaSkQVtVo43Eq1HOMB7D3lggz0EE0wMRRSsDRXc=,5,41,female,9,20070802,20170808
oZIsULdz47Idpg6oW6SGDeEt2rx0Q/sE0CR8PsX+OXg=,1,0,,4,20160925,20160928
Msr/dtvhiKuP7bngzstp+62GfXlW7AyYErq7Y+yigkY=,1,0,,3,20140629,20171004
y7ijpLFa7HAV/kqZkSjoDMuHdXU6QLAxwofBgXRDMlw=,22,23,female,3,20161021,20180119
m+OuheqDzsOHkobhO7yn/ljR5pgfoshdQUI/39J4JxI=,1,0,,4,20170204,20170204
DbQ3ldtGS3Nvw2mVFjmsOU6NxRu/it7haRG2q2AHtU8=,1,0,,7,20160808,20171007
MhuFzXUONSw7S64ktSE3GGExEInxZ9RbaSemU5MLFpY=,1,18,female,4,20161223,20170829
p0ofY3kDHKtmM0UWMLfn3L8l0l7or4ZXVqtVOTnV8iw=,1,0,,9,20150318,20170110
vf+IkLQ8WIeiyqs5XPnCYX6L/MwjHuL9NrJXJP0kZhk=,13,17,female,9,20150212,20161203
tBiO8UQb/knYM7395+NqAnRsZSQIAVOMeAj+dgJ48X8=,1,0,,4,20160412,20170711
0PyS7vLB0K4n+yBQu6G4x2CqLjF81KXCyQE4RotJr50=,1,0,,9,20150108,20180531
56gjuX3v7zkKM0xBqpkJJvADy4IS+uUeynqCyVIOUSE=,1,0,,4,20170212,20170215
3IGfhB6dtaYxEGm20yFtRxN7KoFZjzGJbXPSjsjW5cM=,1,0,,7,20160603,20171003
gZMZsbIo2QwxoGZByIb0w/Smm1pDLzU1abL5o8JmHRU=,1,0,,7,20110826,20170917
XFpHXorosYn0RcJ6ouV8D8LRowIxmlB9Bm6C7Y0QCV8=,22,25,male,3,20150927,20170820
ffBXn/MDUzmEIx+dq4IRt80ZmWmE27DWqw7GIPAKiYA=,1,0,,7,20141117,20171004
LJVT1UoZTkWuY1XtnMAfqGZQVPcIOfD62Nt7bqKv6/g=,1,0,,4,20161216,20161219
UlFlfWdmZTHpvnyjAG/hKp5bFBsXewyMZ73RwqkRSQ8=,15,24,female,9,20161028,20170506
uUwWmoe6O1+SHSiqarcUFMuhz0BbYLk5z8r4wqdC820=,1,0,,4,20170124,20170127
CRQ4S5kaajuxCrJDklzCV0pKuA5oJZcdZlUgsqnoooM=,5,29,male,9,20130507,20170918
geBww7oE2yOget0JwxLA2u2Vfl2plN7zNlnL+v308Zo=,15,24,female,9,20070119,20171227
xYmz2YPowNSaPo3oPbN+axW3qVsnHA7veu3YHYYbPFE=,1,0,,7,20151004,20171004
uz+eGC3SpFyDzpPryw1666BquvcQQy9MT+G2JEaJk7c=,1,0,,7,20111129,20171001
1N40y1G6kKOyN5ffORdfDphsforBWJQYB7b0lkqtzms=,1,0,,7,20150912,20171006
x3zS4Ef+6DPTAqUw5wNDDigT11dDMyxuShE+yIs/OuY=,1,0,,3,20130327,20180513
6rvfoBCHjjYc2npTNPbBC79lOxadmmTNu/zqvna+uNA=,1,0,,3,20130817,20130824
dbUah0rh3gCALnKewINTvmhK/dgOAhXoCrrUwM7+c7Q=,6,29,female,9,20110803,20171011
hHlelPEvBTk5R8aAINP+Ss5P6SDFo1eBl63Cv1c5jwk=,13,27,male,7,20111229,20170921
6KjWo2g3gSj6dx55uDWiqPOZiF1Xw31gYwTZ8W5UvBQ=,8,31,female,9,20070627,20170910
4RuENaJinqc2BomgOVpU14WPLk4j5CpFVTE/GXQG+Ko=,1,0,,7,20150816,20180129
2pOfkxFR0bl88j2e8oPsVVeK64RPY8lEqsJWpbwaG60=,13,36,male,9,20041218,20171004
gWrUG1QaWgKJVitKzsKYxYiwERiaTVT18Su8E+tMDpI=,1,0,,4,20170126,20170126
71ftMa5uIF/vbuGa0W6eRaHZeKykTeRhv0JW0zbWHJM=,1,0,,4,20170114,20170812
eyoxRz7PznwHEIhqsyFIcfC36U3odSklfVwXXnzP8wM=,1,0,,4,20170207,20170210
wAw3rOgTFFEW2DICSbR3iBIj5VjTkVUGx9DWxILtauc=,1,0,,4,20161219,20161222
HfSLJAARw+OeU5/zQzAiL8pZLwP9Yc9HAdr+RDsxxUM=,1,0,,4,20161130,20161207
DyHfRL5iiqjAPObTLeh4OQ422nsS7IdhkWawxcKE+T4=,9,0,,9,20161110,20170603
VSsRk2FQMgMnP0NfZgDqG2AszNF5tNk3H2zQnXv3wg0=,1,0,,4,20161204,20161207
MHNZavsfQUYjungGmH/xm1FFKWywLho7B/J1tlJb/zk=,14,34,female,9,20160822,20170925
3r5989ax6Nv0ImpWYzs1FUFw5sj0jAe/4Xi+pjx23i0=,1,0,,7,20110323,20170924
RhqjwU2cVgX18gKkuEsa8mp8gZbOsefSX1+NWWLU6sM=,9,30,,7,20130126,20180204
cJ0dAFvZUneBv3+iM9E+o8v8eC2HEYKBEwd0ORsckcY=,13,67,male,3,20120915,20170930
ktAQ1ePzGITC3bGrvBqAS6UrknMAIzBHKZ+ppjQR/LQ=,5,50,male,9,20120923,20171106
w2Dp1YaG/3reDiV8SKkLtGip6oLs9rsJ/z9b+7vzAZI=,1,0,,4,20170102,20170105
7oKfCyRek7DiDg1Z9RsONIk5vPhOTN+8PZ9wBFu87W0=,1,0,,4,20170107,20170110
tieAKb/19RM0CnPQxNvs+vgcaNEIQJWQlKKm35MUW80=,1,0,,4,20170105,20170129
6jnA1fZkw6Uc7pI2ThhX5pk1U9VSdkpigdpLPaX5zgY=,1,0,,4,20160824,20170214
1i9gXjGS4TrnLpfNQRGV8ObJd0G9c+k2yDLworSHLbE=,1,0,,4,20161226,20161229
I3mD5pwdhwCPUUNL+zr2GN0j0kieevkBxBi8zBVYGVs=,1,0,,4,20160930,20161003
fD1pTjmZpseEd125hsPnd11FS2FyvRWCl7dyycp9rQg=,1,0,,7,20161219,20170918
qWIca+CdjEyt3UXIcBTVy8PPsIU/6PuaSxTvHQaDAnk=,4,18,male,3,20170203,20170206
zswCxzaeUrXgJnI3PqSp3i2u4BFbxevcbPzQPorYEW8=,1,0,,7,20120521,20170912
issYnRY1iIQYvuEvlSiu8q1yXqmX2riy5/u2tU55D3U=,1,0,,7,20170131,20170930
KpwXsn2E/pTvZl3Kd2RRoc2PhiYFtNeRI+plXc1JEAs=,1,0,,4,20170212,20170215
wYzH34saXc/lY+gbXM17UBMiLtjqTNryL5Vgrnzckek=,1,0,,4,20170209,20170212
RKJ3Uss7ZN6n/+emQsp7iGdtb+OKJC5VhM1QZmiOv/Q=,1,0,,9,20170127,20170203
Jhhr0hwIcI88Zxb7xtvbJTDBnEQI/vsZXHYfE+AS3ko=,20,25,female,4,20161203,20161229
GXJoujchBm/ARdhFt6mv3T69SXjxGuL3s7C2rOU3k4w=,1,0,,4,20161210,20161213
L70N9MpNyehWe22DeOtbtfy2j179jDndtcff01lGaqg=,1,0,,9,20160913,20160916
LP4fvrmG8lYwgp/G7NszrQQxp0kYuHgM91fKtgjC2IY=,1,0,,4,20160911,20160914
Odhi10i5pyrtvu5YB1itqpGFwAlehUsmmhA6HsxymXw=,1,0,,4,20170119,20170122
U+ZZbmhGEc6D9Q5lrZs4hUyXaSIg+5sMYmsmMHzdQVE=,22,19,female,9,20081026,20170911
r5KD1VJEG4VsAI6VFGqMW/8qi/0X+wgEJeTk2BSpQJQ=,1,0,,7,20160306,20170925
1geoVwtfXPDjFSyr+RWJ5ntNlt88XXjfKfpg5f5bz8w=,1,0,,7,20150307,20170911
o25knv89ovuW+M93cZAMNg0RwJLr2/FXe+iu2tfEpKU=,4,23,female,9,20111117,20170920
pJkQM5O/QHjl7AhB9/nXuHBGPPSyhU1bYK51giVhxqk=,1,0,,7,20160407,20171006
oSvX5IT3oeoFNlVRs9kx4Bo2N97STxwEqZ0p34KTiRQ=,1,0,,4,20170226,20170612
WWJlCIU1d8KPA+R8ZZTgDBOE64MdsLndGhuAS2bdZVY=,4,18,female,9,20160924,20170923
TMBsL0a7IjM8dEC4Yg8lwbnZP52MJpiSLcvHNjesmSs=,12,20,male,4,20161005,20170613
rcEjnKFjOvQsUMlZWHuDY+kP4Gr32ILAEvT8Ay4bgH8=,1,0,,4,20161217,20161220
SMzbMIltoL1uNN6d1wpiRn1VyEPq7QB+nMT6zo/zglA=,4,30,male,3,20150223,20161205
pnZQEyVSpuRap/bp8m0OaZx7fVXl393di+2nfqQ7Cbs=,6,35,male,7,20160110,20170909
YUk9qBxax6m0z3uZvIPpt4uUF4g1KFls7knE1y93zA8=,1,0,,9,20111229,20111230
J5xhA3aSx18R2iwXOTCz9g06f9aMZmk8DC+fAyvE1s0=,14,21,male,3,20141024,20170910
v2ZP0E5vxW2Ijc/4SVCZqirDcgCNgx3pZQRbq3YcVeQ=,6,25,female,9,20150522,20171001
+mRHk0Eycb6Clv0F+u8swk7G502punKEuJbjsV3SIWM=,1,0,,7,20150917,20170916
vnbCEI+9gfmQOGWyLNjsiG3ULJqVYrpL1K7sfm5EL3s=,1,0,,7,20111214,20171007
ijU2pRXgZs82ZMbIrWHrCVkkjoVHCYMJUlcM4lfMPio=,1,0,,3,20131204,20170923
adQk4aqKrj8UuPjbT1dN67aqp1xgcrgwhKyFAg3uUcE=,4,27,female,3,20130310,20170609
B8kTUlMIpaDuGIFRYI0yrccDEQyLI8OFWBFvoNGv+CE=,15,25,male,3,20120810,20120817
aPepdGJ+pWWV5bMFuj/Q0ALqau+2cijNMOw6+SI3M+s=,13,22,male,4,20151013,20170216
vnOKqL5bSQU2wVI4mFlit7YwbmHcR02Ek6wZUD/BuKU=,15,22,male,9,20140717,20171006
EPg04/Jdn9wRNL0TG2cyS28/eZpC/Q/rdesqpPsFCU4=,18,30,female,9,20050311,20180128
DxTVBJwD7tpDNDHdqqqGFmRtY1rV3ixoyfHKtCrRkVA=,1,0,,9,20141025,20161115
FKPcF6fNSABVtDY44sJVpSnJS+o/kGfF0NStry/P3xQ=,11,22,female,3,20141229,20180320
FlOUBxHz8/tmS9qh4DEBYmgXRzPgC2GxNjSqJBOGeDQ=,14,40,female,3,20120711,20170921
0D4QBbyIgIiw9JtdLa8atNDSh3gaMA1fr71B9Cad8So=,13,22,male,9,20150220,20170930
iRiSKezs0fxe6jnqhtKmS8JC2+gBx/C47sbcPjA5fG4=,1,0,,7,20101201,20171001
wKmVfzW3Ilvn4IBiPMtNmfJJMWZ0l20G4EULELhZfNc=,1,0,,4,20160613,20160616
LzrMDdjVFTDn2e1cq8pA+19UgFwqeYgughDG/Ax9fcw=,6,0,,4,20160323,20170924
to9Umqs4YhGI3P1ZMGjcKYueMy5a3PDofDiFLpwAA7I=,1,0,,7,20160129,20170930
7GsALZPooLYbHqAeo13UsMLuRUr7qBHf8SHXrv5TZoE=,22,26,female,7,20151106,20170810
QxkG26i1KkpTT/4b9kK8tlJUVSIzZloRAXyDr3grJb0=,1,0,,4,20151020,20151113
r3J4J8gCeL2fTKGO5kI+Lw9wdIwt9nepQOUA7Vygrew=,1,0,,7,20151213,20170913
D2qkERC4qlIa78P99WssI/kuxTm+TJG6kojE/2sRTTE=,1,17,female,4,20160602,20170611
OXXpTqtkJxA6lO9Gyl/NXenHdKennVIR/L+6nnWT3Bk=,13,31,female,3,20160408,20180815
TVs6FIp+e+2FnKQ4GInYlhBbuoCmuB38R9JM97ia1To=,13,38,male,7,20160204,20171003
BxypBOF5190ao9Qz1WUAyG9CJMDxgPK0DU63vJnLnZI=,16,27,female,9,20070212,20170930
4tPlAlBUC1YksuEXJwYMwLNyYiw3B7m/hu7346gVK+s=,22,0,female,3,20150119,20150126
W38suMClfZ788lkCeqWKa1TYlzwAQ7wQ7kJ8dqKJ17U=,1,0,,4,20170223,20170226
rzVPqfAeHXZ7jqP+xFqnzjGtxuUmhovDZz0H/bAcydU=,1,0,,4,20170226,20170301
VpYoFM6p1D1KpEfB+Tddi8co4LLSbmaUivKXZRI5oak=,1,0,,4,20170129,20170201
gZXDbet9rpqopIFPeIqu7s4G2M7JcaIG/9ONgfGib3c=,1,0,,4,20170201,20170204
DS3FO6jtpdkqsXjPzQpNBtOF6uGbSgFPgnhfJ8CpK3o=,1,0,,4,20161215,20161218
lxvj4UIdPpCWwTB5jKU7wiEzB9EOyddg1YHVS5yVEcM=,1,0,,4,20161112,20161119
79ztKsdk3oZKL9QEwGoQOOUaNyLYywaWXVl2T93SHow=,1,0,,4,20170106,20170109
ERECjnuH1QyJMdyO37huzgyMoZAyqXPdnfX4jCAjFDo=,14,32,male,7,20161126,20170930
3opx2jjHKVJK1bNo7Tys7gu7y0mUyqCqFC44j9InlNo=,5,27,male,4,20160909,20161211
mAI7+oIXt3hCOhnQKmcPQYLACuaPRUcJXzqMl7dBaNU=,13,22,female,3,20140413,20170814
KkP5/zNma5waTSfeQ2OnfdtaP9MADqWm/yV6p7CQjdQ=,3,25,male,9,20090902,20170930
hME+WR5i7XB0BHD30t8OsgdjynAZDk75eyA8nnDpQM4=,13,0,,7,20110221,20170809
bxzBcp29lh/iLdaqClcg7j23czIjoLrjRhkD7AOIwhI=,9,28,female,9,20071101,20171122
wyanZtlvBxXyq0WZm2SbeTe/4EtCV+/6xGg2J8mOAQU=,1,0,,4,20161020,20161027
NKyO2x4ScDerNfcAr1WTLkWYtHwVttxWzDKd7aFaZLI=,13,31,male,9,20110509,20170927
QE52YuB2CnZgWdH0QNKeUEulOu2rsZxHyd9QKP0PsBU=,5,25,male,9,20040327,20151107
eFo6Bh6uI+rj65dl70k3na6OzeI5iNfe4JH2UeDguKw=,8,27,female,9,20080724,20170911
lgonh+SgAwz9ebfJwyst7Jn7vNJrqW4kR3W2AJDW2FU=,1,0,,7,20140605,20170917
rItx+k3tUNNlQ68EBan8yb6ZY1GuI/7p/ZqZnOgzae0=,1,0,,7,20150829,20170828
sExl6/027yLiEb4k2iFOV+xLpl+77vUC8zmLsBXeNDQ=,4,20,male,3,20130811,20170925
ElGNOLgcSCDjcVbef63XQ3S9Zh7GjSJC5Qkx9odVcEU=,1,0,,7,20111220,20170930
ri4I3kw16XwKfKDM6zK58zJ48WpGPRyYBXHF7BDC7M0=,6,19,female,4,20160605,20170712
wQflxrNUECbIFw8uZFzRmLioQW9VJlHmCtWRwkRP0Xk=,1,0,,4,20170207,20170210
Ls0ilT/DwgGPtaL1If3bP+OLi6znl0cpkbJ8HuwunLE=,1,0,,7,20141128,20151215
e18g7dfW1MokKCbjELN1NmsvguRj8Wv6PRafPH5TliI=,13,32,female,9,20110501,20170712
9JIaNq7nxlNwMOephBYMZ/QvwVq+qs47D9/GZFb3sPM=,5,25,male,3,20150326,20171003
FXXnJb1wJvxcUnhOo4VJQyYXL3I5+yNDFVSwdBtgjwo=,4,0,female,3,20140113,20170710
c2LbRyjFAElRfLOaqpfnMuDTXQxSTWhFrxX7GaqcnP8=,12,35,female,9,20060707,20180512
9DKoeW/z2CO4MsBTvaf+JshOx56Ql0aRTUNE4rnKwrI=,1,0,,7,20130617,20170916
ePrmFch3k+HkDsKaQiXNdujlVJGkbl0z9euhvhgXff4=,1,0,,4,20160407,20161106
8H+9OPD7IkkVhiVahekCz0/4GLOM4nFNAzjJllJLujE=,4,24,female,7,20151025,20170930
tHqc1o143KQNSaiLM9f9DdH/oBz3SkLgZBumiY76SpQ=,4,29,male,3,20150427,20161129
rAfVMTall1862LdvIdQm0ejmtmsRVirQnX99wuqqY/8=,22,107,male,3,20150420,20171129
MjnPhbhX97ke6U2TjXkLCvRzWFdalQtJXH8DsXNoZ8U=,1,0,,7,20150724,20170724
MBZgIgYMuXMKIDAB1BqHpGeASYQFT1GILhMfvhHNVH4=,1,21,male,3,20150824,20180307
aKfTEh3MIU8sHKIJW+azIjaT0tHkfDdskQysHLLM9Yk=,1,0,,7,20111118,20170912
I0gMxINs2cPLFdVx9r5bjO4/eIfXDbj2hsgAoX2D41w=,1,0,,9,20131026,20170923
9tCgz/ZP7f4lFm2Rpo4Esp6SMEzKxQRZ0FU4PdnbE7w=,1,0,,4,20170130,20170202
kXkMzhyacFrtSI922IBs0BcmNxKedV4+837lljPNTQA=,6,33,female,9,20131203,20170130
3nmB9Bwz/Fj1eUCqt25RmqwQPUZAE9R2wCumYYT7V74=,4,37,female,9,20061031,20170928
/w768m61ucnmY171vOiVqNk7H1M1pLdMYdGTx0c54F0=,5,32,female,9,20090923,20171001
EFnGqkXBEurexJDYlFv3rjz14DlqsQOLOnHnyNPdtw0=,3,26,male,9,20140203,20170306
nojNzqf+sZnxilOU1kAYlEHTx+hQsxnIJr9b4xfQ8LE=,1,0,,7,20141219,20170915
KeP2bHlCCcH7dqgWz3o+flO23IwPBTgkRS9Wr/HGWrQ=,1,0,,7,20160308,20171004
tON6LgX6XMO8Ijcju+PHTZetoqTaetMjCXKdk82NHg8=,11,50,male,7,20151213,20170912
