order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
1598587,1814,prior,18,4,07,2.0
2111266,1814,prior,19,4,11,0.0
1474570,1814,prior,20,3,06,6.0
2468845,1814,prior,21,2,13,6.0
3305324,1814,prior,22,3,06,8.0
367429,1814,prior,23,2,04,6.0
2746534,1814,prior,24,1,06,6.0
3001725,1814,prior,25,4,10,3.0
984065,1814,prior,26,1,07,4.0
1623147,1814,prior,27,2,07,1.0
664499,1814,prior,28,4,07,2.0
264032,1814,prior,29,3,06,6.0
1418042,1814,prior,30,4,07,1.0
1922834,1814,prior,31,1,07,4.0
1519859,1814,prior,32,1,05,7.0
1712566,1814,prior,33,5,07,4.0
394026,1814,prior,34,1,06,3.0
1536425,1814,prior,35,3,06,2.0
2678897,1814,prior,36,4,06,1.0
708747,1814,prior,37,2,06,5.0
3331316,1814,prior,38,1,07,6.0
2821170,1814,prior,39,3,07,2.0
2434211,1814,prior,40,3,10,0.0
2724888,1814,prior,41,1,06,5.0
1176570,1814,prior,42,3,06,2.0
1364122,1814,prior,43,4,15,1.0
3032109,1814,prior,44,1,07,4.0
2098202,1814,prior,45,4,07,3.0
2087031,1814,prior,46,5,05,1.0
1767365,1814,prior,47,3,11,5.0
1806495,1814,prior,48,4,11,1.0
2945553,1814,prior,49,1,06,4.0
3013365,1814,prior,50,4,06,3.0
1292539,1814,prior,51,1,06,4.0
2039956,1814,prior,52,4,13,3.0
3217286,1814,train,53,1,06,4.0
2818701,1815,prior,1,1,14,
722810,1815,prior,2,1,10,7.0
3270381,1815,prior,3,0,11,13.0
56129,1815,prior,4,0,11,7.0
1216789,1815,prior,5,1,16,8.0
1124450,1815,prior,6,1,14,7.0
2855170,1815,prior,7,1,16,21.0
2130717,1815,prior,8,1,12,7.0
796143,1815,prior,9,2,10,29.0
2301665,1815,prior,10,2,15,7.0
2551628,1815,prior,11,0,10,5.0
1021873,1815,prior,12,1,09,8.0
3353832,1815,prior,13,1,18,7.0
962636,1815,prior,14,1,17,7.0
2109621,1815,prior,15,6,20,5.0
2965193,1815,prior,16,3,15,11.0
1265142,1815,prior,17,0,11,4.0
1295370,1815,prior,18,1,10,15.0
476841,1815,prior,19,6,18,12.0
2045384,1815,prior,20,1,12,9.0
2749070,1815,prior,21,0,16,6.0
1848946,1815,prior,22,6,15,6.0
1214562,1815,prior,23,0,11,1.0
5853,1815,prior,24,0,14,7.0
3114355,1815,prior,25,0,11,7.0
224871,1815,prior,26,2,19,16.0
699828,1815,prior,27,6,19,11.0
634804,1815,prior,28,6,12,30.0
1483333,1815,prior,29,3,11,4.0
3057696,1815,prior,30,2,11,13.0
1702720,1815,prior,31,2,16,7.0
2945056,1815,prior,32,0,17,5.0
398026,1815,prior,33,1,14,30.0
3007225,1815,train,34,0,12,20.0
3041890,1816,prior,1,1,20,
1604743,1816,prior,2,5,17,4.0
2372054,1816,prior,3,5,17,7.0
2545099,1816,train,4,6,14,15.0
3319835,1817,prior,1,6,13,
43205,1817,prior,2,0,11,8.0
2768663,1817,prior,3,4,12,30.0
2044711,1817,prior,4,1,13,18.0
1130736,1817,prior,5,4,17,30.0
2797760,1817,prior,6,1,18,25.0
3337986,1817,prior,7,5,16,30.0
3270301,1817,prior,8,6,17,1.0
1665300,1817,prior,9,2,13,30.0
1051731,1817,prior,10,6,10,18.0
2392155,1817,test,11,6,13,30.0
163452,1818,prior,1,2,15,
606649,1818,prior,2,0,15,30.0
1574669,1818,prior,3,0,12,30.0
3190318,1818,prior,4,0,12,14.0
2600873,1818,train,5,6,16,13.0
1433954,1819,prior,1,5,21,
1635061,1819,prior,2,1,12,3.0
3378207,1819,prior,3,6,09,12.0
3410796,1819,prior,4,4,21,5.0
405941,1819,prior,5,6,11,9.0
792552,1819,prior,6,4,15,5.0
2092701,1819,prior,7,6,15,9.0
886782,1819,prior,8,2,22,3.0
964043,1819,prior,9,2,19,7.0
2599189,1819,prior,10,2,19,7.0
1749400,1819,prior,11,5,19,3.0
2776674,1819,prior,12,4,10,6.0
864523,1819,prior,13,6,10,9.0
2781622,1819,prior,14,0,09,8.0
593888,1819,prior,15,1,09,8.0
866077,1819,prior,16,3,07,9.0
2620671,1819,prior,17,4,13,8.0
1639722,1819,prior,18,4,13,7.0
2268516,1819,prior,19,4,14,7.0
1711737,1819,prior,20,4,20,7.0
1144373,1819,prior,21,5,12,8.0
3154716,1819,prior,22,5,20,7.0
1488978,1819,prior,23,6,11,8.0
3084939,1819,prior,24,3,18,4.0
1357782,1819,prior,25,3,19,7.0
1001662,1819,prior,26,6,14,3.0
300011,1819,prior,27,3,18,4.0
3117257,1819,prior,28,4,23,8.0
101541,1819,prior,29,5,14,8.0
458610,1819,prior,30,5,18,7.0
548661,1819,prior,31,4,20,6.0
2222615,1819,prior,32,6,08,9.0
2477359,1819,prior,33,4,10,5.0
723796,1819,prior,34,2,11,5.0
1241198,1819,prior,35,2,12,7.0
1457291,1819,prior,36,1,13,6.0
851018,1819,prior,37,4,00,10.0
473541,1819,prior,38,0,13,3.0
449362,1819,prior,39,4,16,4.0
1914828,1819,prior,40,0,09,3.0
139579,1819,prior,41,3,09,3.0
1832607,1819,prior,42,0,09,4.0
573326,1819,prior,43,0,17,7.0
434943,1819,prior,44,4,11,4.0
1073484,1819,prior,45,2,10,5.0
1418157,1819,prior,46,6,08,4.0
1371766,1819,prior,47,5,17,6.0
2770645,1819,prior,48,5,19,7.0
3249454,1819,prior,49,5,18,7.0
2487996,1819,prior,50,1,17,3.0
2283703,1819,prior,51,5,16,4.0
631023,1819,prior,52,1,22,3.0
3184945,1819,prior,53,5,14,4.0
1175533,1819,prior,54,4,17,6.0
1746074,1819,prior,55,1,19,4.0
694998,1819,prior,56,5,12,4.0
88020,1819,prior,57,1,12,3.0
1223114,1819,prior,58,5,19,4.0
3004919,1819,prior,59,4,11,6.0
1332745,1819,prior,60,1,19,4.0
2138377,1819,prior,61,4,13,3.0
1788251,1819,prior,62,3,13,6.0
3024644,1819,prior,63,1,11,5.0
1531618,1819,test,64,5,22,4.0
3063842,1820,prior,1,5,16,
1969287,1820,prior,2,6,12,29.0
2279565,1820,prior,3,5,15,30.0
2100598,1820,prior,4,0,15,30.0
3379809,1820,prior,5,2,12,16.0
95480,1820,prior,6,0,15,5.0
2535616,1820,prior,7,6,09,30.0
3001569,1820,prior,8,5,16,20.0
1945614,1820,prior,9,6,17,15.0
1409972,1820,prior,10,1,16,9.0
3261927,1820,train,11,5,19,4.0
609822,1821,prior,1,2,20,
293873,1821,prior,2,4,17,30.0
2297713,1821,prior,3,5,19,1.0
902182,1821,prior,4,3,20,30.0
328145,1821,prior,5,2,18,6.0
1622631,1821,prior,6,2,21,21.0
2695109,1821,prior,7,6,19,30.0
1197395,1821,test,8,3,20,30.0
2856040,1822,prior,1,5,22,
2064566,1822,prior,2,6,09,8.0
2316875,1822,prior,3,3,22,30.0
1064443,1822,prior,4,0,11,30.0
362988,1822,prior,5,0,09,30.0
1074326,1822,prior,6,4,23,25.0
840452,1822,prior,7,0,15,17.0
36077,1822,prior,8,0,09,21.0
2159075,1822,prior,9,6,12,20.0
187048,1822,prior,10,1,12,23.0
2572277,1822,prior,11,2,15,15.0
516118,1822,prior,12,6,11,11.0
940898,1822,prior,13,6,15,14.0
1825343,1822,train,14,1,14,30.0
853403,1823,prior,1,2,18,
1098790,1823,prior,2,3,07,30.0
698393,1823,prior,3,4,08,30.0
2889298,1823,prior,4,6,16,30.0
1123912,1823,prior,5,3,20,30.0
1956619,1823,train,6,0,19,30.0
1744324,1824,prior,1,2,17,
1744828,1824,prior,2,2,18,21.0
950476,1824,prior,3,1,10,30.0
2767639,1824,prior,4,2,10,22.0
656837,1824,prior,5,5,17,10.0
27566,1824,prior,6,6,14,8.0
1778845,1824,prior,7,1,14,9.0
2914062,1824,prior,8,0,11,6.0
1983035,1824,prior,9,6,12,13.0
851691,1824,prior,10,6,16,30.0
1236718,1824,prior,11,1,22,23.0
1397847,1824,prior,12,6,08,30.0
2139347,1824,prior,13,2,16,10.0
3045030,1824,test,14,2,18,14.0
189330,1825,prior,1,1,10,
1169226,1825,prior,2,0,15,30.0
557659,1825,prior,3,0,15,0.0
990579,1825,prior,4,4,16,18.0
1899075,1825,prior,5,0,15,30.0
3365769,1825,prior,6,0,15,0.0
1303541,1825,prior,7,4,15,30.0
886323,1825,prior,8,2,15,30.0
650883,1825,prior,9,3,18,30.0
533174,1825,train,10,1,11,30.0
2250948,1826,prior,1,3,16,
495999,1826,prior,2,3,19,30.0
2454504,1826,prior,3,6,17,30.0
1691914,1826,prior,4,6,19,14.0
102362,1826,prior,5,2,16,17.0
1412839,1826,prior,6,0,13,19.0
1362848,1826,test,7,0,14,30.0
1524325,1827,prior,1,0,21,
241991,1827,prior,2,0,14,30.0
3021250,1827,prior,3,2,19,9.0
961949,1827,train,4,0,21,30.0
2865844,1828,prior,1,6,15,
53379,1828,prior,2,6,12,28.0
113642,1828,prior,3,0,11,29.0
1264605,1828,prior,4,5,15,12.0
692821,1828,prior,5,5,16,14.0
2434156,1828,prior,6,0,10,2.0
1213600,1828,prior,7,6,14,20.0
2777962,1828,prior,8,4,06,5.0
1343652,1828,prior,9,3,08,6.0
859319,1828,prior,10,4,07,1.0
3405694,1828,prior,11,0,09,17.0
2961492,1828,prior,12,5,16,12.0
298907,1828,prior,13,5,15,30.0
368240,1828,prior,14,6,08,29.0
14311,1828,prior,15,6,08,14.0
1134342,1828,prior,16,0,14,15.0
3057223,1828,prior,17,0,13,30.0
2662608,1828,test,18,6,06,30.0
783736,1829,prior,1,5,18,
2033696,1829,prior,2,0,13,30.0
1886933,1829,prior,3,0,14,7.0
1848256,1829,prior,4,0,12,30.0
2143879,1829,prior,5,0,12,30.0
223891,1829,prior,6,5,17,5.0
1632990,1829,train,7,0,12,16.0
53282,1830,prior,1,6,13,
2965535,1830,prior,2,0,12,8.0
1259286,1830,prior,3,6,12,6.0
962387,1830,prior,4,5,13,6.0
2476781,1830,prior,5,1,14,17.0
1593656,1830,prior,6,0,08,6.0
761875,1830,prior,7,0,14,7.0
2221577,1830,prior,8,0,13,7.0
3284500,1830,prior,9,6,13,6.0
2589528,1830,prior,10,0,13,15.0
197790,1830,prior,11,0,16,7.0
3279348,1830,prior,12,0,16,7.0
3272227,1830,prior,13,6,13,13.0
2869440,1830,prior,14,6,17,14.0
1543478,1830,prior,15,0,12,8.0
1325509,1830,prior,16,2,16,2.0
2621163,1830,prior,17,0,14,12.0
2921161,1830,prior,18,5,16,5.0
308723,1830,prior,19,5,14,7.0
1994095,1830,prior,20,1,11,17.0
1629545,1830,prior,21,0,15,6.0
2248565,1830,prior,22,6,15,6.0
846330,1830,prior,23,6,16,7.0
93481,1830,prior,24,0,15,8.0
1394295,1830,prior,25,5,14,12.0
1971048,1830,prior,26,6,15,8.0
322063,1830,prior,27,4,17,12.0
1997251,1830,prior,28,2,17,12.0
1501677,1830,prior,29,0,14,5.0
1061313,1830,prior,30,6,17,6.0
2077487,1830,train,31,5,15,6.0
965209,1831,prior,1,3,15,
2502825,1831,prior,2,6,15,30.0
1294525,1831,prior,3,2,09,30.0
606728,1831,prior,4,2,21,7.0
2668050,1831,prior,5,6,00,30.0
3229430,1831,prior,6,2,12,10.0
143117,1831,prior,7,6,11,11.0
2520335,1831,prior,8,1,10,9.0
2912540,1831,prior,9,2,14,8.0
417435,1831,prior,10,1,00,13.0
1684218,1831,prior,11,6,14,26.0
480742,1831,prior,12,6,22,7.0
1191837,1831,test,13,6,10,14.0
3379033,1832,prior,1,0,12,
1712715,1832,prior,2,1,08,30.0
2325194,1832,prior,3,0,13,6.0
827167,1832,prior,4,1,08,15.0
1577850,1832,prior,5,3,08,16.0
611191,1832,prior,6,2,16,20.0
2576785,1832,prior,7,0,10,19.0
629072,1832,prior,8,1,13,15.0
1800673,1832,prior,9,4,09,3.0
552942,1832,prior,10,1,15,11.0
3161027,1832,prior,11,0,08,30.0
1450690,1832,prior,12,1,16,8.0
1239429,1832,prior,13,1,16,7.0
1860290,1832,train,14,6,22,5.0
91546,1833,prior,1,6,15,
2659467,1833,prior,2,3,10,25.0
2849745,1833,prior,3,2,21,6.0
3123691,1833,prior,4,3,09,8.0
1260677,1833,prior,5,1,21,5.0
1424398,1833,prior,6,1,21,7.0
2629006,1833,prior,7,5,10,11.0
2996529,1833,prior,8,1,09,3.0
2453015,1833,prior,9,5,10,4.0
785449,1833,prior,10,5,10,0.0
2310718,1833,prior,11,6,14,8.0
3145975,1833,prior,12,3,21,11.0
265233,1833,prior,13,3,18,14.0
1277082,1833,prior,14,2,14,30.0
2921039,1833,prior,15,2,16,7.0
1818236,1833,prior,16,1,16,6.0
2377175,1833,prior,17,4,17,3.0
1902443,1833,prior,18,5,08,1.0
44851,1833,prior,19,3,17,5.0
1965288,1833,prior,20,3,21,7.0
977641,1833,prior,21,6,18,24.0
1307324,1833,prior,22,4,14,5.0
2246997,1833,prior,23,1,00,11.0
2105072,1833,prior,24,5,08,4.0
1041173,1833,prior,25,2,08,4.0
1126634,1833,prior,26,0,08,5.0
2121674,1833,prior,27,3,08,3.0
1378902,1833,prior,28,1,08,5.0
2519065,1833,prior,29,1,08,7.0
354702,1833,train,30,2,17,8.0
3176385,1834,prior,1,0,10,
2690969,1834,prior,2,1,07,22.0
2116294,1834,prior,3,6,07,12.0
2359316,1834,prior,4,6,09,21.0
213507,1834,prior,5,0,07,29.0
1351660,1834,train,6,0,12,7.0
1299026,1835,prior,1,1,13,
758356,1835,prior,2,6,15,30.0
2476470,1835,prior,3,5,16,30.0
942703,1835,train,4,5,12,30.0
2653010,1836,prior,1,3,13,
191144,1836,prior,2,0,14,25.0
1603222,1836,prior,3,3,12,10.0
1544865,1836,prior,4,1,17,19.0
737499,1836,prior,5,5,08,30.0
582122,1836,prior,6,6,10,30.0
2041933,1836,prior,7,3,10,4.0
1496842,1836,prior,8,2,18,30.0
3351504,1836,train,9,4,14,30.0
3394409,1837,prior,1,6,09,
1657524,1837,prior,2,1,17,2.0
1746968,1837,prior,3,2,11,1.0
806788,1837,prior,4,3,12,8.0
2180971,1837,prior,5,5,13,2.0
1546141,1837,prior,6,6,14,1.0
3037508,1837,prior,7,1,09,2.0
1684921,1837,prior,8,1,15,7.0
926898,1837,prior,9,3,13,2.0
2689094,1837,prior,10,4,15,1.0
2597540,1837,prior,11,6,09,2.0
866674,1837,prior,12,1,21,2.0
1699294,1837,prior,13,5,12,18.0
1007572,1837,prior,14,0,12,2.0
1102113,1837,prior,15,1,12,1.0
489774,1837,prior,16,5,16,4.0
2964537,1837,prior,17,2,15,4.0
2964492,1837,prior,18,4,17,2.0
2547893,1837,prior,19,0,15,3.0
892446,1837,prior,20,3,17,3.0
648214,1837,prior,21,5,13,2.0
2376615,1837,prior,22,0,08,2.0
1226496,1837,prior,23,2,13,2.0
451062,1837,prior,24,4,16,2.0
2999325,1837,prior,25,6,13,2.0
2010781,1837,prior,26,1,14,2.0
172959,1837,prior,27,0,19,6.0
3312265,1837,prior,28,3,15,3.0
2118981,1837,prior,29,0,11,4.0
129821,1837,prior,30,4,11,4.0
3154667,1837,prior,31,3,12,6.0
2269210,1837,prior,32,6,10,3.0
2431624,1837,prior,33,2,17,3.0
154752,1837,prior,34,2,13,7.0
485842,1837,prior,35,3,17,1.0
300845,1837,prior,36,6,10,3.0
305196,1837,prior,37,0,13,1.0
420312,1837,prior,38,3,17,3.0
2949928,1837,prior,39,1,11,5.0
454392,1837,prior,40,4,17,3.0
239656,1837,prior,41,5,12,1.0
762651,1837,prior,42,6,09,8.0
2972072,1837,prior,43,2,13,3.0
2813849,1837,prior,44,3,12,1.0
2125533,1837,prior,45,1,14,5.0
2670693,1837,prior,46,3,11,2.0
1341109,1837,prior,47,0,19,4.0
3122454,1837,prior,48,1,18,8.0
3372633,1837,prior,49,1,09,14.0
2416768,1837,prior,50,4,20,17.0
2915810,1837,prior,51,1,15,4.0
508807,1837,prior,52,5,17,4.0
3081569,1837,prior,53,0,10,2.0
405087,1837,prior,54,1,16,1.0
52704,1837,prior,55,6,13,5.0
2247682,1837,prior,56,2,11,3.0
2185404,1837,prior,57,0,11,5.0
2717097,1837,prior,58,4,15,4.0
3357807,1837,prior,59,0,12,3.0
1069866,1837,prior,60,6,12,6.0
1779961,1837,prior,61,3,04,11.0
755512,1837,prior,62,0,14,4.0
342231,1837,prior,63,1,10,1.0
2823534,1837,prior,64,3,19,2.0
1370513,1837,prior,65,6,15,17.0
1574199,1837,prior,66,2,14,3.0
1306566,1837,prior,67,0,12,5.0
1172675,1837,prior,68,1,12,15.0
1045446,1837,prior,69,0,09,6.0
2393461,1837,prior,70,1,13,1.0
1660909,1837,prior,71,3,13,2.0
2150817,1837,prior,72,4,13,8.0
2925544,1837,prior,73,5,12,1.0
2847710,1837,prior,74,5,16,14.0
704808,1837,prior,75,1,09,3.0
326456,1837,prior,76,3,14,2.0
683689,1837,prior,77,6,10,3.0
3366445,1837,prior,78,0,15,1.0
1619429,1837,prior,79,1,20,1.0
2484139,1837,prior,80,5,13,4.0
2908007,1837,prior,81,0,15,2.0
3052340,1837,prior,82,0,13,7.0
2651376,1837,prior,83,3,13,3.0
412505,1837,prior,84,5,14,2.0
1117106,1837,prior,85,0,14,2.0
263148,1837,prior,86,3,12,3.0
769237,1837,prior,87,1,10,5.0
2417875,1837,prior,88,4,08,3.0
3022429,1837,test,89,0,10,3.0
3394685,1838,prior,1,4,16,
1875586,1838,prior,2,4,18,7.0
712622,1838,prior,3,4,12,14.0
144036,1838,prior,4,3,12,6.0
1176090,1838,prior,5,3,13,7.0
2393495,1838,prior,6,3,11,7.0
2680449,1838,prior,7,1,13,5.0
2795590,1838,prior,8,0,18,20.0
2388662,1838,prior,9,2,15,9.0
3362985,1838,prior,10,3,18,8.0
76385,1838,prior,11,5,13,9.0
498249,1838,prior,12,6,12,15.0
2078587,1838,prior,13,0,17,15.0
2318585,1838,prior,14,1,13,8.0
3107825,1838,prior,15,2,08,8.0
2963140,1838,prior,16,5,12,3.0
2121673,1838,prior,17,1,22,10.0
3012470,1838,prior,18,4,17,10.0
1853524,1838,prior,19,1,12,4.0
1067270,1838,prior,20,4,09,10.0
357857,1838,prior,21,6,14,2.0
491262,1838,prior,22,0,07,8.0
2364324,1838,prior,23,5,11,26.0
958596,1838,prior,24,2,13,4.0
2921179,1838,prior,25,1,16,6.0
1948896,1838,prior,26,2,12,15.0
1346901,1838,prior,27,6,10,30.0
2659897,1838,prior,28,4,14,12.0
260826,1838,prior,29,2,14,5.0
3215278,1838,prior,30,2,14,30.0
1873298,1838,train,31,4,13,9.0
23531,1839,prior,1,4,10,
717341,1839,prior,2,3,15,13.0
2695368,1839,prior,3,2,14,13.0
1716503,1839,prior,4,2,19,7.0
1594791,1839,prior,5,5,18,10.0
2519194,1839,train,6,2,11,25.0
742572,1840,prior,1,0,16,
3113982,1840,prior,2,6,10,13.0
3323485,1840,prior,3,6,23,28.0
963988,1840,prior,4,5,20,13.0
195988,1840,prior,5,4,18,13.0
314998,1840,prior,6,6,12,9.0
1440689,1840,prior,7,2,21,10.0
1230564,1840,prior,8,6,17,11.0
1424437,1840,prior,9,1,19,23.0
3198478,1840,prior,10,6,15,12.0
1480140,1840,prior,11,2,15,3.0
991964,1840,prior,12,0,11,19.0
3009457,1840,prior,13,2,23,9.0
2885252,1840,prior,14,6,09,18.0
316262,1840,prior,15,6,14,7.0
1270793,1840,prior,16,2,11,10.0
937536,1840,prior,17,0,21,12.0
1984880,1840,prior,18,1,13,1.0
2319634,1840,prior,19,2,11,8.0
831240,1840,prior,20,6,11,4.0
1254223,1840,prior,21,6,11,0.0
2939579,1840,prior,22,6,13,7.0
3401783,1840,prior,23,6,11,7.0
1066444,1840,prior,24,0,15,8.0
2962608,1840,prior,25,2,14,2.0
2174002,1840,prior,26,4,17,2.0
1681114,1840,prior,27,6,18,9.0
1418085,1840,prior,28,4,16,12.0
1496147,1840,prior,29,1,15,11.0
195642,1840,prior,30,1,20,7.0
3130155,1840,prior,31,2,10,1.0
2024158,1840,prior,32,1,18,6.0
3389080,1840,prior,33,2,17,15.0
1490075,1840,prior,34,6,12,4.0
2994422,1840,prior,35,1,20,9.0
2105294,1840,prior,36,5,09,4.0
2750778,1840,prior,37,3,23,5.0
2853765,1840,train,38,5,11,9.0
3054376,1841,prior,1,0,13,
745679,1841,prior,2,0,14,7.0
1087281,1841,prior,3,1,16,8.0
925977,1841,prior,4,1,16,7.0
3086169,1841,prior,5,0,17,6.0
8188,1841,test,6,0,15,14.0
2506445,1842,prior,1,0,12,
677912,1842,prior,2,6,02,20.0
2030197,1842,prior,3,5,10,6.0
2600790,1842,prior,4,0,07,16.0
1518841,1842,prior,5,6,10,6.0
906626,1842,prior,6,2,13,10.0
1071953,1842,prior,7,4,07,2.0
3078288,1842,prior,8,4,16,7.0
442432,1842,prior,9,4,11,7.0
2897650,1842,prior,10,6,11,9.0
542035,1842,prior,11,4,13,5.0
986882,1842,prior,12,6,12,9.0
139901,1842,prior,13,2,12,10.0
2686825,1842,prior,14,0,13,19.0
2028161,1842,prior,15,2,12,30.0
501222,1842,prior,16,3,20,22.0
1587523,1842,test,17,0,13,30.0
3038195,1843,prior,1,0,16,
100621,1843,prior,2,6,14,6.0
2855493,1843,prior,3,6,15,14.0
2560681,1843,prior,4,3,12,4.0
2108233,1843,prior,5,5,09,23.0
2587179,1843,prior,6,1,12,24.0
3014413,1843,prior,7,4,15,30.0
2324814,1843,train,8,3,13,30.0
2286542,1844,prior,1,5,14,
351951,1844,prior,2,1,14,3.0
1880031,1844,prior,3,0,10,13.0
1451842,1844,prior,4,5,14,5.0
1014464,1844,prior,5,4,11,13.0
3313783,1844,prior,6,3,14,6.0
1377130,1844,prior,7,0,11,4.0
2272825,1844,prior,8,3,08,3.0
1652716,1844,prior,9,2,15,6.0
3298402,1844,prior,10,0,14,5.0
1093356,1844,prior,11,6,12,6.0
3147200,1844,prior,12,1,09,9.0
925114,1844,prior,13,0,16,6.0
2486302,1844,train,14,6,12,6.0
1677304,1845,prior,1,1,13,
738067,1845,prior,2,1,17,30.0
1875581,1845,prior,3,1,18,30.0
45068,1845,prior,4,1,14,30.0
2456571,1845,prior,5,0,19,30.0
1380158,1845,train,6,0,16,21.0
2878655,1846,prior,1,0,10,
2549365,1846,prior,2,1,09,15.0
2012689,1846,prior,3,1,13,28.0
524333,1846,train,4,4,10,3.0
1209032,1847,prior,1,4,18,
2413382,1847,prior,2,6,13,23.0
219720,1847,prior,3,0,14,8.0
79738,1847,prior,4,0,13,28.0
3360808,1847,prior,5,3,15,30.0
720904,1847,prior,6,5,18,30.0
996397,1847,prior,7,4,11,13.0
1168669,1847,prior,8,0,15,24.0
1933580,1847,prior,9,0,14,14.0
2727394,1847,prior,10,0,17,30.0
714522,1847,prior,11,0,15,28.0
2741282,1847,prior,12,0,14,14.0
2537306,1847,prior,13,3,14,24.0
1150654,1847,test,14,5,17,16.0
1557229,1848,prior,1,2,10,
2723016,1848,prior,2,4,13,16.0
2716269,1848,prior,3,2,09,26.0
2091300,1848,prior,4,1,11,30.0
1777228,1848,prior,5,2,11,30.0
910557,1848,prior,6,1,15,30.0
1766941,1848,train,7,3,10,30.0
3116736,1849,prior,1,0,17,
2590034,1849,prior,2,0,18,30.0
2737565,1849,prior,3,0,18,30.0
3138951,1849,prior,4,5,16,30.0
2967104,1849,prior,5,1,11,10.0
2627176,1849,prior,6,6,12,26.0
919972,1849,prior,7,2,15,17.0
628652,1849,train,8,3,16,22.0
85059,1850,prior,1,4,10,
1957336,1850,prior,2,3,15,6.0
2890013,1850,prior,3,2,11,6.0
748214,1850,prior,4,6,16,4.0
242390,1850,prior,5,3,08,4.0
148888,1850,prior,6,1,08,5.0
2617441,1850,prior,7,3,14,9.0
1405919,1850,prior,8,1,14,5.0
267377,1850,prior,9,1,08,7.0
40291,1850,prior,10,4,08,3.0
2923790,1850,prior,11,1,07,4.0
631901,1850,prior,12,4,11,17.0
538682,1850,prior,13,2,13,5.0
2004510,1850,prior,14,1,14,6.0
1093914,1850,prior,15,1,09,7.0
1200982,1850,prior,16,5,13,18.0
2289276,1850,prior,17,0,21,2.0
804610,1850,prior,18,1,11,8.0
1261460,1850,prior,19,2,13,1.0
1651748,1850,prior,20,3,08,8.0
368983,1850,prior,21,1,20,5.0
3144605,1850,prior,22,5,09,11.0
1050019,1850,prior,23,4,10,6.0
1908992,1850,prior,24,3,10,6.0
825785,1850,prior,25,0,11,4.0
984008,1850,prior,26,1,11,1.0
675351,1850,prior,27,5,09,4.0
3317782,1850,prior,28,3,12,5.0
297148,1850,prior,29,0,17,4.0
1387966,1850,prior,30,5,13,5.0
2740882,1850,prior,31,4,10,6.0
176459,1850,prior,32,3,10,6.0
974037,1850,prior,33,1,11,5.0
439281,1850,prior,34,1,12,7.0
622190,1850,prior,35,4,09,3.0
970024,1850,prior,36,1,12,4.0
3418510,1850,prior,37,1,09,7.0
2971834,1850,prior,38,5,11,4.0
2390404,1850,prior,39,2,19,4.0
2733992,1850,prior,40,1,11,6.0
1578940,1850,prior,41,1,09,7.0
2531437,1850,prior,42,4,12,3.0
61408,1850,prior,43,5,13,22.0
2498413,1850,prior,44,3,11,5.0
306250,1850,prior,45,1,09,5.0
13462,1850,prior,46,4,12,3.0
721927,1850,prior,47,4,08,7.0
1818637,1850,prior,48,2,11,5.0
1567609,1850,prior,49,1,12,6.0
810151,1850,prior,50,0,09,6.0
13561,1850,prior,51,4,12,4.0
946352,1850,prior,52,2,20,5.0
107426,1850,prior,53,5,09,10.0
1807919,1850,prior,54,3,08,5.0
980848,1850,prior,55,0,11,4.0
547811,1850,prior,56,1,10,8.0
3391092,1850,prior,57,6,13,5.0
1190446,1850,prior,58,1,11,2.0
955419,1850,prior,59,3,08,16.0
399806,1850,prior,60,0,13,4.0
3002092,1850,train,61,3,09,3.0
806813,1851,prior,1,0,11,
1465620,1851,prior,2,1,08,30.0
668803,1851,prior,3,2,10,8.0
2771008,1851,prior,4,1,23,6.0
1583360,1851,prior,5,1,07,14.0
171257,1851,prior,6,2,21,15.0
761120,1851,prior,7,4,21,30.0
3063502,1851,prior,8,4,10,7.0
1669713,1851,prior,9,4,07,14.0
1785249,1851,prior,10,1,11,18.0
1918117,1851,prior,11,6,13,30.0
1345861,1851,prior,12,3,21,4.0
3410016,1851,prior,13,3,11,7.0
1044937,1851,prior,14,4,15,8.0
2520106,1851,prior,15,2,08,5.0
2028197,1851,prior,16,5,15,17.0
402142,1851,prior,17,1,07,3.0
1514114,1851,prior,18,5,10,18.0
1903646,1851,prior,19,2,22,11.0
119472,1851,train,20,4,08,16.0
232621,1852,prior,1,1,16,
1253508,1852,prior,2,5,12,30.0
2734583,1852,prior,3,5,17,21.0
383222,1852,prior,4,4,16,13.0
2002425,1852,prior,5,2,19,19.0
452497,1852,prior,6,6,14,4.0
1807809,1852,prior,7,2,19,17.0
1701505,1852,train,8,3,18,22.0
2405832,1853,prior,1,5,13,
2818174,1853,prior,2,5,13,14.0
120046,1853,prior,3,5,08,30.0
297877,1853,prior,4,5,17,7.0
621618,1853,prior,5,4,19,30.0
1702908,1853,prior,6,2,15,30.0
2641403,1853,prior,7,1,13,27.0
2987778,1853,train,8,2,12,15.0
1898820,1854,prior,1,0,10,
1565685,1854,prior,2,6,12,20.0
245369,1854,prior,3,6,11,14.0
2854796,1854,test,4,6,09,30.0
123103,1855,prior,1,5,14,
2166972,1855,prior,2,4,13,30.0
2692251,1855,prior,3,3,13,27.0
2861873,1855,prior,4,1,15,30.0
1559507,1855,test,5,1,15,21.0
3007782,1856,prior,1,1,06,
1984050,1856,prior,2,3,12,2.0
2620779,1856,prior,3,0,09,4.0
